name,latitude,longitude,free_bikes,empty_slots,total_bikes,usage_percentage
Caumartin - Provence,48.874422773426545,2.3284685611724854,8,19,27,0.7037037037037037
Cassini - Denfert-Rochereau,48.837525839067,2.3360354080796,6,19,25,0.76
Saint-Sulpice,48.85165383178419,2.3308077827095985,11,8,19,0.42105263157894735
Raspail - Varenne,48.853147816545,2.3263905197382,6,12,18,0.6666666666666666
Lacépède - Monge,48.84389286531899,2.3519663885235786,7,15,22,0.6818181818181818
Saint-Romain - Cherche-Midi,48.84708159081946,2.321374788880348,8,8,16,0.5
André Karman - République,48.91039875761846,2.3851355910301213,27,4,31,0.12903225806451613
Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991,8,19,27,0.7037037037037037
Bois de Vincennes - Gare,48.836022242886884,2.4708339950830287,6,43,49,0.8775510204081632
Silly - Galliéni,48.835583838706,2.2325500845909,5,20,25,0.8
Le Brun - Gobelins,48.835092787824,2.3534681351338,32,16,48,0.3333333333333333
Gare du Nord - Place de Valenciennes,48.879089,2.354235,6,18,24,0.75
Grande Armée - Brunel,48.876116,2.288124,3,58,61,0.9508196721311475
Génie - Mozart,48.794902381218904,2.3734183609485626,3,15,18,0.8333333333333334
Thouin - Cardinal Lemoine,48.84504716661511,2.3494647851273465,2,15,17,0.8823529411764706
Froment - Bréguet,48.8570414504784,2.37289470306807,19,18,37,0.4864864864864865
Notre-Dame-des-Champs - Stanislas,48.84479928858768,2.329337755887181,6,13,19,0.6842105263157895
Morillons - Dantzig,48.83310149953933,2.299380004405976,14,38,52,0.7307692307692307
Grenelle - Dr Finlay,48.851315406715976,2.2919502854347233,13,57,70,0.8142857142857143
Chazelles - Courcelles ,48.879406604954,2.3034455627202988,6,27,33,0.8181818181818182
Croulebarde - Corvisart,48.830981659316855,2.3481646925210953,14,19,33,0.5757575757575758
Ramponeau - Belleville,48.871031137596,2.379056852114,3,39,42,0.9285714285714286
Le Brix et Mesmin - Jourdan,48.82234096593411,2.327861653302471,13,8,21,0.38095238095238093
Romainville - Vaillant-Couturier,48.86785,2.446748,21,16,37,0.43243243243243246
Général Martial Valin - Pont du Garigliano,48.83823094269141,2.270506024360657,2,14,16,0.875
Liberté - Vert-de-Maisons,48.790147809608,2.4328628182411,17,2,19,0.10526315789473684
Porte de Saint-Ouen - Bessières,48.89792240854517,2.32851451022192,22,7,29,0.2413793103448276
Bir Hakeim,48.853844054333514,2.289705348222022,3,29,32,0.90625
Jules Guesde - Pont du Port à l'Anglais,48.79628807093802,2.417212128639221,16,14,30,0.4666666666666667
Cambrai - Benjamin Constant,48.89594736851349,2.381133802246315,8,34,42,0.8095238095238095
De Toqueville - Terrasse,48.882428,2.314002,8,22,30,0.7333333333333333
Michel-Ange - Parent de Rosan,48.840579923690115,2.2584119439125065,9,15,24,0.625
Lagny - Victor Basch,48.84884147189881,2.426325418925233,11,15,26,0.5769230769230769
Serrurier,48.8804934032465,2.39806417375803,1,17,18,0.9444444444444444
Théâtre des Amandiers - Palais des sports,48.892648526839,2.2136941552162,11,12,23,0.5217391304347826
Louis Lejeune - Barbès,48.81807418981508,2.3267009854316716,9,16,25,0.64
Vaugirard - Monsieur le Prince,48.848951441614,2.3411329463124,7,19,26,0.7307692307692307
Rond-point du Dr Albert Schweitzer,48.78980918988166,2.3143940046429634,2,20,22,0.9090909090909091
Boétie - Ponthieu,48.871417284355,2.3076787590981,5,26,31,0.8387096774193549
Custine - Ramey,48.888735896947,2.3469526693225,19,20,39,0.5128205128205128
Pyrénées - Ménilmontant,48.8693268535238,2.395084574818611,3,22,25,0.88
Caire - Dussoubs,48.86785342111862,2.349364310503006,26,14,40,0.35
Tour d'Auvergne - Rodier,48.879161,2.343698,2,15,17,0.8823529411764706
Assemblée Nationale,48.861411014652,2.3201214185208,38,25,63,0.3968253968253968
Dunkerque - Alsace,48.879355,2.358379,10,9,19,0.47368421052631576
Liard - Amiral Mouchez,48.8214169,2.342167,10,4,14,0.2857142857142857
Gabriel Lamé,48.8351212784276,2.385534569621086,30,3,33,0.09090909090909091
Las Cases - Bourgogne,48.859091104741,2.3185685276985,11,10,21,0.47619047619047616
Félix Ziem - Armand Gauthier,48.88949630486821,2.333393658804396,13,12,25,0.48
Jonquière - Docteur Paul Brousse,48.894799816683985,2.318705212173216,15,25,40,0.625
Square Louis XVI,48.87320440102894,2.323658830743138,11,18,29,0.6206896551724138
Youri Gagarine - Karl Marx,48.78448485079149,2.35908430069685,6,15,21,0.7142857142857143
Octave Feuillet - Albéric Magnard,48.86106902949534,2.2730283066630363,2,18,20,0.9
Ney - Porte de Clignancourt,48.8978867,2.3458001,0,25,25,1.0
Gay Lussac - Saint-Jacques,48.844730256132095,2.341923944866407,1,22,23,0.9565217391304348
Place Jean-Spire-Lemaître,48.8468428626593,2.452062070369721,16,34,50,0.68
Place Georges Guillaumin,48.874750203956566,2.301771435325988,5,20,25,0.8
Bellefond - Poissonnière,48.87759897050706,2.348463758826256,14,2,16,0.125
Jean Oestreicher - Porte de Champerret,48.88655580065981,2.288640439510346,2,19,21,0.9047619047619048
Alexandre Parodi - Quai de Valmy,48.87935941942529,2.366596162319184,3,19,22,0.8636363636363636
Ségur - d'Estrées,48.851419978983,2.3097044974566,10,7,17,0.4117647058823529
Granges aux Belles,48.8761373390584,2.3680844979417,13,10,23,0.43478260869565216
Regnault - Patay,48.82435782216384,2.377065159380436,52,10,62,0.16129032258064516
Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,10,33,43,0.7674418604651163
Edgar Quinet - Raspail,48.83940266673835,2.32971478253603,4,42,46,0.9130434782608695
Clignancourt - Ordener,48.891457726153774,2.348636478060487,6,29,35,0.8285714285714286
Dunkerque - Rocroy,48.880726,2.351464,10,14,24,0.5833333333333334
Abbeville - Faubourg Poissonnière,48.879223,2.349147,8,6,14,0.42857142857142855
Boulangers - Cardinal Lemoine,48.8462904,2.3521495,10,8,18,0.4444444444444444
Boudreau - Auber,48.87219,2.329423,4,10,14,0.7142857142857143
Gare de l'Est - Faubourg-Saint-Martin,48.875642647477,2.3594588041306,8,21,29,0.7241379310344828
Pereire - Ternes,48.87973954830735,2.288012132048607,9,37,46,0.8043478260869565
Douai - Bruxelles,48.88320784122797,2.3308449949028507,4,22,26,0.8461538461538461
Champ de Mars - Cler,48.856691550115315,2.306646779179573,35,4,39,0.10256410256410256
Quai de l'Horloge - Pont Neuf,48.857058739111,2.3417982839439,6,11,17,0.6470588235294118
Gare Saint-Lazare - Isly,48.874777677621296,2.326515804784655,9,16,25,0.64
Ambroise Rendu - Porte Brunet,48.883667,2.395733,3,14,17,0.8235294117647058
Gare de Lyon - Place Louis Armand,48.845515089794,2.3726498446286,46,11,57,0.19298245614035087
Institut de France,48.857615678565,2.3358313530377,5,11,16,0.6875
Porte Pouchet-Bessières,48.8978765,2.3230632,4,19,23,0.8260869565217391
Vigée-Lebrun - Anselme Payen,48.838683941628375,2.3110422492027287,2,22,24,0.9166666666666666
Institut du Monde Arabe - Saint-Germain,48.849063299501,2.3558086529374,17,20,37,0.5405405405405406
Octave Gréard - Tour Eiffel,48.856502977696,2.2931787543289,14,19,33,0.5757575757575758
Château - République,48.862923800596,2.4155035614967,9,17,26,0.6538461538461539
Chartres - La Charbonnière,48.8847601,2.3534657,10,24,34,0.7058823529411765
Lisbonne - Monceau,48.87745567681383,2.309694221419506,3,30,33,0.9090909090909091
Moncey - Blanche,48.88006587474148,2.3310810327529907,3,14,17,0.8235294117647058
Rochechouart lamartine,48.876719895109,2.344393021854,16,8,24,0.3333333333333333
Jemmapes - Ecluses Saint-Martin,48.87748519186726,2.3660067468881607,9,1,10,0.1
Thionville - Ourcq,48.88917613743794,2.3833653330802917,11,13,24,0.5416666666666666
Gare du Nord - Hôpital Lariboisière,48.881949,2.352339,41,4,45,0.08888888888888889
Legendre - Clichy,48.88896161855884,2.322528975094376,12,27,39,0.6923076923076923
Quai de la Seine,48.884492238407525,2.3703941702842717,11,11,22,0.5
Cité Riverin - Château d'Eau,48.870702423554306,2.358739863900845,6,10,16,0.625
Mutualité,48.848225572724,2.3502873256803,19,14,33,0.42424242424242425
Rossini - Laffitte,48.87334627510507,2.337980867701675,3,29,32,0.90625
Pyrénées - Emmery,48.872010281270974,2.392039597034455,0,39,39,1.0
Diderot - Reuilly,48.847208456061,2.3861273378134,17,26,43,0.6046511627906976
Saint-Ambroise - Parmentier,48.862147844548,2.3772348091006,26,9,35,0.2571428571428571
Belidor - Gouvion-Saint-Cyr,48.88022154052015,2.2854680567979813,9,29,38,0.7631578947368421
Place Balard,48.836395736424,2.2784192115068,12,12,24,0.5
Place de Rhin et Danube,48.88192765861766,2.392586767673493,5,12,17,0.7058823529411765
Roquette - Thiéré,48.85507930579506,2.3733686318721463,18,5,23,0.21739130434782608
Berri - Haussmann,48.874746047357135,2.3082953318953514,9,26,35,0.7428571428571429
Saint-Maur - Roquette,48.858688774062955,2.383553994571467,23,23,46,0.5
11 Novembre 1918 - 8 Mai 1945,48.80889533774377,2.5382421165704727,6,30,36,0.8333333333333334
Place Du Général De Gaulle,48.8687591,2.4329931,9,17,26,0.6538461538461539
Exelmans - Versailles,48.84097491091973,2.264390252530575,20,28,48,0.5833333333333334
Pereire - Rennequin,48.88364782887555,2.2952447086572647,4,18,22,0.8181818181818182
Port-Royal - Hôpital du Val-de-Grâce,48.837668272811,2.3448138346607,7,10,17,0.5882352941176471
Claude Decaen - Cannebière,48.83761417037952,2.397253782195704,11,14,25,0.56
Gare d'Austerlitz,48.842524,2.364044,0,14,14,1.0
Desaix - Edgar Faure,48.852804604940296,2.293077029857222,8,3,11,0.2727272727272727
Delphine Seyrig - Général Leclerc,48.893923963057865,2.39790290594101,9,42,51,0.8235294117647058
Panthéon - Valette,48.84702057165222,2.3464982619671075,1,37,38,0.9736842105263158
Square Simon Bolivar,48.8750898883217,2.3826304078102116,13,9,22,0.4090909090909091
Récollets - Square Villemin,48.875034655883944,2.359801238597928,2,15,17,0.8823529411764706
Amelot - Saint-Sébastien,48.861142162761,2.3677996181077,20,10,30,0.3333333333333333
Saint-François-Xavier,48.85154484769,2.3146149516106,6,36,42,0.8571428571428571
Place Marcel Cachin,48.81411442356866,2.39090770483017,22,9,31,0.2903225806451613
Pyramide - Ecole du Breuil ,48.82237977153955,2.4586871266365056,11,22,33,0.6666666666666666
Liège - Moscou,48.8795431,2.3264628,5,12,17,0.7058823529411765
Mairie de Montreuil,48.86131452758348,2.440614402294159,19,32,51,0.6274509803921569
Richard Lenoir - Republique,48.8667175,2.3692541,11,47,58,0.8103448275862069
Fabre d'Eglantine - Place de la Nation,48.8471116,2.3956204,12,52,64,0.8125
Cimetière de Montmartre,48.886472466142,2.3328901827335,11,29,40,0.725
Bagnolet - Orteaux,48.85708641027236,2.3984125256538396,7,28,35,0.8
Anatole France - President Roosevelt,48.9155156,2.3814103,24,3,27,0.1111111111111111
Henry Farman,48.83372430280548,2.2713854536414146,8,8,16,0.5
Jourdain - Place des Grandes Rigoles,48.87403113727167,2.38959476351738,4,18,22,0.8181818181818182
Rocher - Laborde,48.87590240712654,2.322616316378116,27,38,65,0.5846153846153846
Fontenay - Libération,48.84780306364685,2.445141971111298,21,4,25,0.16
Grands Moulins de Pantin,48.89738369720229,2.3959985375404362,14,36,50,0.72
Gambetta - Saint Fargeau,48.871244610447015,2.4039056897163396,9,15,24,0.625
Cimetière de Fontenay-sous-Bois,48.84706173362218,2.4787822365760808,3,12,15,0.8
Gabriel Péri - Francisco Ferrer,48.88633710236977,2.407338917255402,11,6,17,0.35294117647058826
Place de la Reine Astrid,48.864920982538,2.3025491823859,11,41,52,0.7884615384615384
Lucie Aubrac - Fort,48.818144834008976,2.271184623241425,12,17,29,0.5862068965517241
Pajol - Place Herbert,48.8927825,2.3635598,30,6,36,0.16666666666666666
Fédération - Suffren,48.852828153442,2.2978776320815,12,12,24,0.5
Hôpital Européen Georges Pompidou ,48.83769531916335,2.275374233722687,20,43,63,0.6825396825396826
Concorde - Stalingrad,48.7985844,2.3821302,13,22,35,0.6285714285714286
Carducci - Place Hannah Arendt,48.877436681515796,2.3860743641853337,8,19,27,0.7037037037037037
Saint-Jacques - Val de Grâce,48.8417514,2.3413893,5,14,19,0.7368421052631579
Manin - Carrières d'Amérique,48.88467214209463,2.3919698596000676,12,8,20,0.4
Victor Hugo - Jeanne Jugan,48.843949064031825,2.415081394834419,18,10,28,0.35714285714285715
Porte de Vanves,48.828012849445,2.3056878894567,8,23,31,0.7419354838709677
Place de la République - Voltaire,48.866830968942,2.3654810339212,10,8,18,0.4444444444444444
Conservatoire de Musique,48.77093586667601,2.4034014344215398,8,15,23,0.6521739130434783
Gare de l'Est - Fidélité,48.874575,2.356796,7,8,15,0.5333333333333333
Championnet - Vauvenargues,48.89401874744574,2.3319872841238976,19,13,32,0.40625
Buisson Saint-Louis - Saint-Maur,48.87174684930295,2.3722528328789854,8,11,19,0.5789473684210527
Place Albert Kahn,48.89579697978,2.3455855841349,0,0,0,0.0
Gare du Nord - Denain,48.879595787608,2.3544725775719,6,13,19,0.6842105263157895
Lecourbe - Jean Maridor,48.83796366147599,2.2877392172813416,18,1,19,0.05263157894736842
Grenelle - Violet,48.84993035512154,2.294612042605877,22,13,35,0.37142857142857144
Repos - Cimetière du Père Lachaise,48.859358523593,2.3896131366845,15,18,33,0.5454545454545454
Mouton Duvernet - Général Leclerc,48.831632518292565,2.3293121159076686,6,33,39,0.8461538461538461
Enghien - Faubourg Poissonnière,48.872420063053,2.3483952362828,3,29,32,0.90625
Place Robert Guillemard,48.836191728066666,2.2811267160086417,10,13,23,0.5652173913043478
Raspail - Chomel,48.852233164303,2.3266580700874,12,34,46,0.7391304347826086
Marc Sangnier - Porte de Vanves,48.825218683556734,2.3107116669416428,7,12,19,0.631578947368421
Etienne Jodelle - Saint Ouen,48.88794016394694,2.326124420314341,1,30,31,0.967741935483871
Marcelin Berthelot,48.8415473058801,2.233161628246308,17,8,25,0.32
Guy Môquet - Etienne Dolet,48.81527009991819,2.298078276995073,9,14,23,0.6086956521739131
Jean Jaurès - Presles,48.907134414988,2.3960057280531,0,30,30,1.0
Boissière - Etienne Dolet,48.876111,2.4677312,3,18,21,0.8571428571428571
Edouard Tremblay - Julian Grimaux,48.781383825117,2.3723508417606,21,9,30,0.3
Bertie Albrecht - Hoche,48.87614039826388,2.301303138307601,0,32,32,1.0
Sibelle - Alésia,48.826701758539215,2.3384983465075493,15,9,24,0.375
Hôtel de Ville de Boulogne Billancourt,48.83495885166784,2.2416803240776066,13,13,26,0.5
Cevennes - Bergers,48.84240765130395,2.281037718057633,27,2,29,0.06896551724137931
Molière - République,48.81111581390707,2.3145738624448158,12,18,30,0.6
Chevaleret - Tolbiac,48.82941,2.375934,6,15,21,0.7142857142857143
Hoche - Jean Lolive,48.89110239200789,2.402843534946442,10,12,22,0.5454545454545454
David Weill - Parc Montsouris,48.821092374256104,2.333725690841675,4,18,22,0.8181818181818182
Hôtel de Ville de Nanterre,48.892371898250424,2.205548956990242,3,34,37,0.918918918918919
Marcadet - Barbès,48.890451120965,2.3490573929687,17,18,35,0.5142857142857142
Vaneau - Sèvres,48.848563233059,2.3204218259346,31,4,35,0.11428571428571428
Jean Jaurès - Salvador Allende,48.821475594736775,2.3026576638221745,13,27,40,0.675
François Debergue - Croix de Chavaux,48.857421708072074,2.437578141689301,9,48,57,0.8421052631578947
Nationale - Place Jules Guesde,48.82753962462998,2.2416052222251897,17,6,23,0.2608695652173913
Gabriel Péri - Danielle Casanova,48.790114,2.4025777,18,2,20,0.1
Route de la Muette - Porte de Neuilly,48.8798926,2.2587671,17,31,48,0.6458333333333334
Carnot - Pâquerettes,48.79592939432515,2.4261841177940373,12,14,26,0.5384615384615384
Tertres - Fontaine,48.787553654715644,2.306235730648041,9,19,28,0.6785714285714286
Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,8,53,61,0.8688524590163934
Raspail - Manufacture des Oeillets,48.8094458,2.3903009,28,3,31,0.0967741935483871
Lucie Aubrac - Franklin,48.86223916006812,2.4435862898826604,10,24,34,0.7058823529411765
Place de l'Eglise - Vitry-sur-Seine,48.791922819921815,2.395057752728462,27,1,28,0.03571428571428571
Noisy le Sec - Jean-Baptiste Clément,48.87451538963655,2.415283620357514,19,3,22,0.13636363636363635
Marcelle - Thalie,48.8835462,2.4137883,5,13,18,0.7222222222222222
Henri Ste-Claire Déville - Paul Héroult,48.892663,2.172411,14,8,22,0.36363636363636365
Louis Lumière - Porte de Bagnolet,48.86431136000005,2.4105210229754443,5,15,20,0.75
Paris - Emile Zola,48.854898095789295,2.4186685681343083,9,21,30,0.7
Victor Hugo - Galliéni,48.83802015441127,2.2460845112800603,7,26,33,0.7878787878787878
Victoire - Chaussée d'Antin,48.875065791004396,2.3316738009452824,4,19,23,0.8260869565217391
Proudhon - Président Wilson,48.906442763495,2.3584905266762,24,5,29,0.1724137931034483
Square Georges Melies,48.84070239213081,2.409667745232582,8,30,38,0.7894736842105263
Galilée - Kléber,48.86741186571367,2.290781380114821,4,28,32,0.875
Richard Lenoir - Jean-Pierre Timbaud,48.865804276686,2.3693370749669,12,24,36,0.6666666666666666
Legendre - Dulong,48.885325169402904,2.316423766314984,12,9,21,0.42857142857142855
Bosquet - Saint-Dominique,48.85865170952645,2.303716580234576,25,2,27,0.07407407407407407
Chemin Vert - Saint-Maur,48.86112461407359,2.381299026310444,27,16,43,0.37209302325581395
Quai Panhard et Levassor,48.82837482809675,2.384273745805574,37,18,55,0.32727272727272727
Square du Théâtre du Garde-Chasse,48.881287375060616,2.420119643211365,7,43,50,0.86
Botzaris - Parc des Buttes Chaumont,48.877951,2.381464,1,18,19,0.9473684210526315
Faubourg Montmartre - La Fayette,48.87525454905335,2.340853661298752,5,28,33,0.8484848484848485
Joseph Liouville - Croix Nivert,48.844835471244416,2.297508493065834,16,48,64,0.75
Place Madeleine Daniélou,48.883498,2.282015,16,25,41,0.6097560975609756
Estrapade - Ulm,48.84512772828,2.3454568170362,1,15,16,0.9375
Parmentier - République,48.8644954,2.3750124,17,33,50,0.66
Lieutenant Chauré - Etienne Marey,48.86746195408435,2.405970990657807,2,18,20,0.9
Cujas - Saint-Michel,48.848191348584,2.341831654854,5,14,19,0.7368421052631579
Flandre - Alphonse Karr,48.89465,2.381868,11,13,24,0.5416666666666666
Larmeroux - Baudelaire,48.816939911292,2.2809894804846,14,15,29,0.5172413793103449
Jean-François Lépine - Stephenson,48.88611466796807,2.356855627529275,11,11,22,0.5
Messine - Place Du Pérou,48.875448033960744,2.315508019010038,5,6,11,0.5454545454545454
Beffroy,48.886591074488,2.2613945603371,7,18,25,0.72
Molitor - Chardon-Lagache,48.84520880183234,2.2656840831041336,14,20,34,0.5882352941176471
Général De Gaulle - Alouette,48.839109,2.4175664,22,4,26,0.15384615384615385
Abbé Carton - Plantes,48.827673823165846,2.320918142795563,4,20,24,0.8333333333333334
Marie-Georges Picquart - Pereire,48.88863669349711,2.3111706599593163,2,30,32,0.9375
Sablons - Georges Mandel,48.863875,2.28189,6,30,36,0.8333333333333334
Gare RER de Vincennes,48.847563015126106,2.433383166790009,20,30,50,0.6
Villette - Belleville,48.8726877314,2.376461327076,12,32,44,0.7272727272727273
Théophile Gautier - François Millet,48.85034821320644,2.273029983043671,23,7,30,0.23333333333333334
Edouard Vaillant - Galliéni,48.858462881661,2.4147954583168,20,29,49,0.5918367346938775
Marché Secrétan,48.88125496379482,2.373463287949562,12,14,26,0.5384615384615384
Quai de l'Aisne - Général Leclerc,48.895713,2.400571,12,14,26,0.5384615384615384
Mairie du 11ème,48.858925,2.3789759,39,9,48,0.1875
Auguste Cain - Jean Moulin,48.82577028927573,2.3210415244102482,4,36,40,0.9
Volontaires - Lecourbe,48.84351378799,2.3065522313118,24,6,30,0.2
Lakanal - Commerce,48.84442462786544,2.294059172272682,41,12,53,0.22641509433962265
Miromesnil - La Boétie,48.873722412917,2.3158480972052,0,35,35,1.0
Marseille - Beaurepaire,48.871624306962985,2.3639265082738348,4,49,53,0.9245283018867925
Mathurins - Auber,48.872988840744,2.3294984212276,11,24,35,0.6857142857142857
Saint-Germain - Thenard,48.850571,2.3471015,27,4,31,0.12903225806451613
Square d'Anvers,48.882633484311,2.3448844062122,4,28,32,0.875
Arago - Glacière,48.83486054775774,2.3445770524322067,12,15,27,0.5555555555555556
Mairie d'Ivry-sur-Seine,48.81057120969284,2.3842826485633855,25,26,51,0.5098039215686274
Parc Georges Brassens - Brancion,48.83227829269761,2.3022570088505745,6,22,28,0.7857142857142857
Parmentier - Abel Rabaud,48.86921273836114,2.371688821240712,12,39,51,0.7647058823529411
Place Paul Eluard,48.7672039733195,2.4144977331161503,18,1,19,0.05263157894736842
Exelmans - Michel-Ange,48.84309486651855,2.2597770800669053,16,17,33,0.5151515151515151
Pierret - Madrid,48.882976576876565,2.260125767248034,23,5,28,0.17857142857142858
Reims - Raymond Pitet,48.8888,2.296319,15,22,37,0.5945945945945946
Saint-Vincent - Verdun,48.819211549234495,2.254007756710053,33,1,34,0.029411764705882353
Grand Prieuré - Crussol,48.864660627935,2.3692265531829,26,23,49,0.46938775510204084
Claude Debussy - Marc Bloch,48.910388180512,2.3117771744728,9,45,54,0.8333333333333334
Aristide Briand - Gare de Bagneux,48.79387269664978,2.321148812770844,4,18,22,0.8181818181818182
Parc Roger Salengro,48.905303858642,2.31055945158,12,22,34,0.6470588235294118
Seine - Flandre,48.886785741479684,2.3746193200349808,9,9,18,0.5
Hautpoul - Jean Jaurès,48.886393679436,2.3865414544355,19,13,32,0.40625
Chemin Vert - Fraternité,48.877141208359035,2.4461565166711807,3,17,20,0.85
Laumière - Petit,48.88467368538326,2.380039058625698,18,13,31,0.41935483870967744
Wilson - Métallurgie,48.909423010092326,2.3584435880184174,20,6,26,0.23076923076923078
Madame de Sanzillon - Mozart,48.90379820774301,2.3187401890754704,14,5,19,0.2631578947368421
Mairie du 7ème,48.8577967,2.3192664,2,25,27,0.9259259259259259
Charonne - Faubourg Saint-Antoine,48.852191909696,2.3740932717919,8,22,30,0.7333333333333333
Gare Routière de Saint Cloud,48.84288183896324,2.222245037555695,9,21,30,0.7
Gare Arcueil - Cachan,48.799824,2.328171,10,16,26,0.6153846153846154
Raspail - Bac,48.855628721101,2.3256602883339,25,25,50,0.5
Gare RER de Gentilly,48.814280450380224,2.3410347104072575,10,20,30,0.6666666666666666
Boyer - Ménilmontant,48.868895162679,2.3919824145635,0,0,0,0.0
Aristide Briand - Place de la Résistance,48.82124248401006,2.2511002421379094,16,9,25,0.36
Place Jean Ferrat,48.8184945213025,2.3744174838066106,10,15,25,0.6
Villiers de l'Isle Adam - Pyrénées,48.867362,2.396222,6,12,18,0.6666666666666666
Saint Georges - d'Aumale,48.87778639599673,2.337429821491241,5,17,22,0.7727272727272727
Stalingrad - Désiré Chevalier,48.85670169739857,2.445072233676911,16,24,40,0.6
Porte d'Ivry,48.82176874759649,2.3688706755638127,17,31,48,0.6458333333333334
Victor Hugo - Ecoles,48.80476007936134,2.4180373930262093,20,5,25,0.2
Hôpital Bégin,48.84571672113014,2.4272462725639348,11,14,25,0.56
Belleville - Couronnes,48.868831082877,2.3809862136841,10,40,50,0.8
Charenton - Diderot,48.846171461187,2.3793068155646,16,2,18,0.1111111111111111
Stephenson - Doudeauville,48.888537048944826,2.3561610281467438,26,8,34,0.23529411764705882
Jules Ferry - Faubourg du Temple Paris,48.868397,2.3678933,18,38,56,0.6785714285714286
Place de l'Édit de Nantes,48.88879,2.3785,24,4,28,0.14285714285714285
Anatole France - Louise Michel,48.88873214926474,2.2881576418876652,8,42,50,0.84
Temple - Jean-Pierre Timbaud,48.86446597201,2.3660597205162,21,14,35,0.4
Guynemer - Séverine,48.83091743371036,2.2790706530213356,5,21,26,0.8076923076923077
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,13,46,59,0.7796610169491526
Gaston Roussel - Commune de Paris,48.89432034553156,2.432552274419542,13,16,29,0.5517241379310345
Bienfaisance - Place de Narvik,48.87660163459077,2.3129771277308464,4,32,36,0.8888888888888888
Montgallet - Charenton,48.842647778701,2.3861649278137,11,5,16,0.3125
Place Jacques Madaule,48.823933787309,2.2606918215752,2,22,24,0.9166666666666666
Bourse du Travail,48.868976638826,2.3623438552022,5,12,17,0.7058823529411765
Jacques Callot - Mazarine,48.85528017533187,2.337574325501919,10,18,28,0.6428571428571429
Parmentier - Hôpital Saint-Louis,48.871379874257,2.3698963836667,21,22,43,0.5116279069767442
Richard Wallace - Place du 8 Mai 1945,48.87866794788021,2.2420343756675725,28,1,29,0.034482758620689655
Faustin Hélie - Desbordes-Valmore,48.859403,2.276522,10,17,27,0.6296296296296297
Quai aux Fleurs - Pont Saint-Louis,48.85291595620935,2.352195717394352,13,7,20,0.35
Porte de Vincennes,48.846454,2.415514,8,25,33,0.7575757575757576
Flandre - Riquet,48.888013281448,2.3737595955229,12,9,21,0.42857142857142855
Place de la Porte de Châtillon,48.8242469,2.3186306,8,50,58,0.8620689655172413
Montreuil - Gonnet,48.850500564921,2.3890856287864,13,10,23,0.43478260869565216
Dupleix - du Guesclin,48.85147910413369,2.296709530055523,21,26,47,0.5531914893617021
Montgallet - Reuilly,48.844291,2.3896481,9,7,16,0.4375
Varenne,48.857202661803,2.3152771219611,9,37,46,0.8043478260869565
Place des Ternes.,48.878438631226516,2.297727763652802,5,40,45,0.8888888888888888
Ancien Canal - Hélène Brion,48.89484799296163,2.4188338592648506,12,11,23,0.4782608695652174
Departement - Pajol,48.886674849730184,2.3613611608743668,15,4,19,0.21052631578947367
Boulets - Voltaire,48.85218705621,2.3890301585197,4,20,24,0.8333333333333334
Fragonard - Porte de Clichy,48.894155633419,2.3143893107772,41,14,55,0.2545454545454545
Lacuée - Lyon,48.849268481958,2.3704585433006,13,3,16,0.1875
Jardin d'Acclimatation,48.878772242510465,2.270772233605385,5,27,32,0.84375
Gare Montparnasse - René Mouchotte,48.83920384329242,2.320883944630623,24,15,39,0.38461538461538464
Charles de Gaulle - Jean Lolive,48.8932644350857,2.4126765131950383,10,16,26,0.6153846153846154
Paul Vaillant Couturier - Chaptal,48.893479576183,2.2775253653526,2,36,38,0.9473684210526315
Place de la Fraternité,48.85716405838368,2.422847449779511,8,13,21,0.6190476190476191
Vincent Auriol - Louise Weiss,48.834001935501,2.3703888058662,2,20,22,0.9090909090909091
Gare de Laplace,48.80893199114179,2.3349460959434514,16,27,43,0.627906976744186
Bayen - Pereire,48.881804409079656,2.2921088710427284,14,7,21,0.3333333333333333
Quai de la Loire - Jean Jaurès,48.88339733854529,2.371074522980134,7,6,13,0.46153846153846156
Gare de Lyon - Roland Barthes,48.84395729494058,2.3790882155299187,41,26,67,0.3880597014925373
Route de Sèvres - Porte de Bagatelle,48.87525984132485,2.249415814876557,37,29,66,0.4393939393939394
Commandant Rivière,48.872933,2.309796,2,24,26,0.9230769230769231
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,28,6,34,0.17647058823529413
Bordier - Félix Faure,48.90390751882016,2.3830059170722966,11,35,46,0.7608695652173914
Jussieu - Fossés Saint-Bernard,48.84718551002347,2.3534858599305153,25,12,37,0.32432432432432434
Charonne - Avron,48.851602665222,2.3984030470379,7,19,26,0.7307692307692307
Félix Faure - Sadi Carnot,48.90812110228388,2.378623187541962,10,21,31,0.6774193548387096
Square Cambronne,48.84756654526,2.3025691509247,21,38,59,0.6440677966101694
Lemercier - Cardinet,48.890097168851746,2.317377626895905,6,17,23,0.7391304347826086
18 juin 1940 - Buzenval,48.868807,2.185428,16,9,25,0.36
Porte de la Villette,48.89835196548483,2.386150136590004,6,21,27,0.7777777777777778
Ouest - Château ,48.83617286014242,2.319392143923804,11,11,22,0.5
