company,href,id,name,location.city,location.country,location.latitude,location.longitude,source,gbfs_href,license.name,license.url,ebikes
['Cyclopolis Systems'],/v2/networks/cyclopolis-igoumenitsa,cyclopolis-igoumenitsa,Cyclopolis,Igoumenitsa,GR,39.5031199,20.2639271,,,,,
['Cyclopolis Systems'],/v2/networks/cyclopolis-edessa,cyclopolis-edessa,Cyclopolis,Edessa,GR,40.8033168,22.0436732,,,,,
['Cyclopolis Systems'],/v2/networks/cyclopolis-syros,cyclopolis-syros,Cyclopolis,Syros,GR,37.443861,24.9393979,,,,,
['Cyclopolis Systems'],/v2/networks/cyclopolis-chania,cyclopolis-chania,Cyclopolis,Chania,GR,35.5148425,24.0177549,,,,,
['Bike U Sp. z o.o.'],/v2/networks/torvelo,torvelo,Torvelo,Toruń,PL,53.0138,18.5984,,,,,
"['Citybike España S.L.U.', 'Fifteen SAS']",/v2/networks/gijon,gijon,Gijón Bici,Gijón,ES,43.5396116,-5.6663604,,,,,
['Fifteen SAS'],/v2/networks/auxrmlevelo,auxrmlevelo,AuxR_M le vélo,Auxerre,FR,47.797221,3.572376,,,,,
['Bicincitta Italia S.r.l.'],/v2/networks/zena-by-bike,zena-by-bike,Zena By Bike,Genova,IT,44.40430089372731,8.92908986230462,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-badalona,ambici-badalona,Ambici,Badalona,ES,41.447,2.245,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-cornella-de-llobregat,ambici-cornella-de-llobregat,Ambici,Cornellà de Llobregat,ES,41.3585,2.07081,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-santa-coloma-de-gramenet,ambici-santa-coloma-de-gramenet,Ambici,Santa Coloma de Gramenet,ES,41.4459,2.21033,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-el-prat-de-llobregat,ambici-el-prat-de-llobregat,Ambici,El Prat de Llobregat,ES,41.3239,2.09317,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-castelldefels,ambici-castelldefels,Ambici,Castelldefels,ES,41.2816,1.97678,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-viladecans,ambici-viladecans,Ambici,Viladecans,ES,41.3165,2.01306,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-gava,ambici-gava,Ambici,Gavà,ES,41.303,2.00269,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-esplugues-de-llobregat,ambici-esplugues-de-llobregat,Ambici,Esplugues de Llobregat,ES,41.3771,2.08938,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-sant-joan-despi,ambici-sant-joan-despi,Ambici,Sant Joan Despí,ES,41.368,2.05635,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-molins-de-rei,ambici-molins-de-rei,Ambici,Molins de Rei,ES,41.4132,2.02037,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-sant-just-desvern,ambici-sant-just-desvern,Ambici,Sant Just Desvern,ES,41.3807,2.07496,,,,,
"['Nextbike GmbH', 'TIER Mobility SE', 'Transports Metropolitans de Barcelona', 'Projectes i Serveis de Mobilitat S.A']",/v2/networks/ambici-sant-boi-de-llobregat,ambici-sant-boi-de-llobregat,Ambici,Sant Boi de Llobregat,ES,41.3458,2.03404,,,,,
['Heraeus Holding GmbH'],/v2/networks/heraeus-hanau,heraeus-hanau,Heraeus Hanau,Hanau,DE,50.1387,8.94429,,,,,
['Nextbike GmbH'],/v2/networks/stari-grad-hvar,stari-grad-hvar,Hvar,Stari Grad,HR,43.1841,16.5886,,,,,
['Rhein-Erft-Verkehrsgesellschaft mbH'],/v2/networks/revgmobic,revgmobic,mobic,REVG,DE,50.8493,6.6687,,,,,
['Nextbike GmbH'],/v2/networks/westbike-erkelenz,westbike-erkelenz,westBike,Erkelenz,DE,51.0753,6.31233,,,,,
['Nextbike GmbH'],/v2/networks/westbike-geilenkirchen,westbike-geilenkirchen,westBike,Geilenkirchen,DE,50.9671,6.11886,,,,,
['Nextbike GmbH'],/v2/networks/westbike-heinsberg,westbike-heinsberg,westBike,Heinsberg,DE,51.0597,6.11849,,,,,
['Nextbike GmbH'],/v2/networks/westbike-hueckelhoven,westbike-hueckelhoven,westBike,Hückelhoven,DE,51.0529,6.21933,,,,,
['Nextbike GmbH'],/v2/networks/westbike-wegberg,westbike-wegberg,westBike,Wegberg,DE,51.1427,6.2813,,,,,
['Nextbike GmbH'],/v2/networks/edeka-gruenheide-mark,edeka-gruenheide-mark,EDEKA Grünheide,Grünheide (Mark),DE,52.4247,13.8203,,,,,
['Nextbike GmbH'],/v2/networks/nomago-gorizia,nomago-gorizia,GO2GO - Gorizia,Gorizia,IT,45.9469,13.6208,,,,,
['Mainzer Verkehrsgesellschaft mbH'],/v2/networks/mvg-meinrad-nextbike-mainz,mvg-meinrad-nextbike-mainz,meinRad MVG Mainz,Mainz,DE,45.9469,13.6208,,,,,
['Nextbike GmbH'],/v2/networks/veturilo-nextbike-warsaw,veturilo-nextbike-warsaw,VETURILO 3.0,Warsaw,PL,52.2581,20.9949,,,,,
['Cykleo SAS'],/v2/networks/divia-velodi,divia-velodi,DiviaVélodi,Dijon,FR,47.3215806,5.0414701,,,,,
['Cykleo SAS'],/v2/networks/twisto-velo,twisto-velo,Twisto vélo,Caen,FR,49.1813403,-0.3635615,,,,,
['Cykleo SAS'],/v2/networks/veloplus-velotao,veloplus-velotao,Vélo+/VéloTAO,Orléans,FR,47.9027336,1.9086066,,,,,
['Cykleo SAS'],/v2/networks/velitul,velitul,Vélitul,Laval,FR,48.0706687,-0.7734022,,,,,
['DecoBike LLC'],/v2/networks/citi-bike-miami,citi-bike-miami,Citi Bike Miami,"Miami, FL",US,25.790654,-80.1300455,,,,,
['Comunicare S.r.l.'],/v2/networks/bicincitta-costa-blu,bicincitta-costa-blu,Costa Blu,Montesilvano,IT,42.5009,14.1282,https://www.bicincitta.com/frmLeStazioni.aspx?ID=268,,,,
['Comunicare S.r.l.'],/v2/networks/bicincitta-pista,bicincitta-pista,PisTA!,Taranto,IT,40.4351,17.2096,https://www.bicincitta.com/frmLeStazioni.aspx?ID=270,,,,
['Comunicare S.r.l.'],/v2/networks/bicincitta-monteriggioni,bicincitta-monteriggioni,Sipedala,Monteriggioni,IT,43.3896,11.2236,https://www.bicincitta.com/frmLeStazioni.aspx?ID=274,,,,
['Comunicare S.r.l.'],/v2/networks/bicincitta-massa,bicincitta-massa,Bici in Massa,Massa,IT,44.0146,10.1017,https://www.bicincitta.com/frmLeStazioni.aspx?ID=275,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/bikenmedio,bikenmedio,BikEnmedio,Campoo de Enmedio,ES,42.9995,-4.1393,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/biciarousa,biciarousa,BiciArousa,A Illa de Arousa,ES,42.5521,-8.8666,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/bealler,bealler,Pedaleando por Aller (BeALLER),Aller,ES,43.1482,-5.6295,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/albabici,albabici,AlbaBici,Albacete,ES,38.9943,-1.8602,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/bicialcazar,bicialcazar,BiciAlcázar,Alcázar de San Juan,ES,39.3901,-3.2101,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/tallinja-bike,tallinja-bike,Tallinja Bike,Valletta - Malta - Gozo,MT,35.8992,14.5141,,,,,
"['PBSC Urban Solutions', 'Shift Transit']",/v2/networks/tugo-bike-share,tugo-bike-share,Tugo Bike Share,"Tucson, AZ",US,32.2225,-110.9749,,https://tucson.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['Nextbike GmbH'],/v2/networks/nextbike-prerov,nextbike-prerov,nextbike Prerov,Prerov,CZ,49.4574,17.4408,,,,,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-tokyo,docomo-cycle-tokyo,Docomo Bike Share Tokyo,Tokyo,JP,35.6827,139.766,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle-tokyo/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/gbici,gbici,Gbici,Getafe,ES,40.308,-3.7301,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/aviles-en-bici,aviles-en-bici,Avilés en Bici,Avilés,ES,43.5554,-5.9222,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/verdeciclos,verdeciclos,VerdeCiclos,Caldas de Reis,ES,42.6041,-8.6419,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/biba,biba,BiBa,Badajoz,ES,38.878,-6.9701,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/bicibur,bicibur,BiciBur,Burgos,ES,42.34392,-3.69697,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/bicinrivas,bicinrivas,BiciNRivas,Rivas-Vaciamadrid,ES,40.35353,-3.53095,,,,,
"['Maquiver S.L.U.', 'Ajuntament de Castelló de la Plana']",/v2/networks/bicicas,bicicas,Bicicas,Castelló de la Plana,ES,39.9856,-0.0389,,,,,
"['Movilidad Urbana Sostenible, S.L']",/v2/networks/bicimislata,bicimislata,BiciMislata,Mislata,ES,39.4763,-0.4182,,,,,
"['Município de Almeirim', 'Wegoshare, Lda']",/v2/networks/algira,algira,AlGira,Almeirim,PT,39.2082,-8.6252,,,,,True
"['Município de Rio Maior', 'Wegoshare, Lda']",/v2/networks/rmbikes,rmbikes,RMBikes,Rio Maior,PT,39.3374,-8.9374,,,,,True
"['Município de Figueira da Foz', 'Wegoshare, Lda']",/v2/networks/figas,figas,Figas,Figueira da Foz,PT,40.1548,-8.8613,,,,,
"['Summit County Department of Transportation', 'Wegoshare, Lda']",/v2/networks/summit-bike-share,summit-bike-share,Summit Bike Share,"Park City, UT",US,40.6474,-111.4981,,,,,True
"['Richmond Department of Public Works', 'Wegoshare, Lda']",/v2/networks/rva-bikes,rva-bikes,RVA Bike Share,"Richmond, VA",US,37.53833,-77.43464,,,,,True
['Autobuses Urbanos de Valladolid S.A'],/v2/networks/biki,biki,BIKI,Valladolid,ES,41.6522,-4.7243,,,,,True
['Movilidad Urbana Sostenible SLU'],/v2/networks/mibisivalencia,mibisivalencia,MIBISI,"Valencia, área metropolitana",ES,39.4364,-0.4647,,,,,
['Instituto Tecnológico de Castilla y León (ITCL)'],/v2/networks/bicilog,bicilog,BiciLog,Logroño,ES,42.4658,-2.4402,,,,,
"['Promociones e Iniciativas Municipales de Elche, S.A.']",/v2/networks/bicielx,bicielx,Bicielx,Elx,ES,38.2665,-0.7,,,,,
"['M1 Transportes Sustentáveis Ltda.', 'Tembici']",/v2/networks/tembici-bogota,tembici-bogota,Tembici,Bogotá,CO,4.6569,-74.0656,,https://bogota.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
"['M1 Transportes Sustentáveis Ltda.', 'M2 Soluções Em Engenharia Ltda.', 'Tembici']",/v2/networks/bike-curitiba,bike-curitiba,BikeCuritiba,Curitiba,BR,-25.4299,-49.2722,,https://curitiba.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
"['Tembici', 'Itaú Argentina', 'Zurich Insurance Group']",/v2/networks/bike-itau-nordelta,bike-itau-nordelta,Bike Itaú Nordelta,Nordelta,AR,-34.4146,-58.6493,,https://nordelta.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['ESPE INNOVATIVA'],/v2/networks/sbp-quito,sbp-quito,SBP Quito,Quito,EC,-0.189,-78.4891,,,,,
"['CityBike Miraflores S.A.C.', 'CityBike San Isidro S.A.C', 'Fifteen', 'Moventia']",/v2/networks/citybike-lima,citybike-lima,CityBike Lima,Lima,PE,-12.1209,-77.0296,,,,,
"['UIP Drift AS', 'Skrova Outdoor Photo Spot (SOPS)', 'Skrova Næringsforening', 'Urban Sharing']",/v2/networks/skrova-bike,skrova-bike,Skrova Bysykkel,Skrova,NO,68.1669,14.6611,,,,,
['Movilidad Urbana Sostenible SLU'],/v2/networks/bicisanvi,bicisanvi,Bicisanvi,Sant Vicent del Raspeig,ES,38.39611,-0.5236,,,,,
"['UTE BIZISS', 'Movilidad Urbana Sostenible SLU', 'URBASER, S.A.', 'AENOR INTERNACIONAL S.A.', 'PBSC Urban Solutions']",/v2/networks/dbizi,dbizi,Dbizi,Donostia/San Sebastián,ES,43.3186,-1.9836,,https://sansebastian.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['Ecospazio Logiss S.r.l.'],/v2/networks/bici-bolzano,bici-bolzano,Bici Bolzano,Bolzano,IT,46.49,11.3401,,,,,
['Deutsche Bahn AG'],/v2/networks/callabike-koln,callabike-koln,Call-A-Bike,Köln,DE,50.939,6.9595,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/CallABike/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/callabike-berlin,callabike-berlin,Call-A-Bike,Berlin,DE,52.5179,13.3895,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/CallABike/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/callabike-munchen,callabike-munchen,Call-A-Bike,München,DE,48.1375,11.5759,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/CallABike/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/callabike-frankfurt,callabike-frankfurt,Call-A-Bike,Frankfurt,DE,50.1109,8.6795,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/CallABike/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/callabike-darmstadt,callabike-darmstadt,Call-A-Bike,Darmstadt,DE,49.8707135,8.6527299,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/CallABike/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/stadtrad-hamburg-db,stadtrad-hamburg-db,StadtRAD Hamburg,Hamburg,DE,53.550308,10.00063,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/StadtRadHamburg/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/stadtrad-lueneburg,stadtrad-lueneburg,StadtRAD Lüneburg,Lüneburg,DE,53.248697,10.407776,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/StadtRADLueneburg/gbfs,,,
['Deutsche Bahn AG'],/v2/networks/stadtrad-stuttgart,stadtrad-stuttgart,RegioRadStuttgart,Stuttgart,DE,48.778147,9.1801512,,https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/2-2/de/RegioRadStuttgart/gbfs,,,
['Fifteen SAS'],/v2/networks/ti-velo,ti-velo,Ti Vélo,Landernau,FR,48.4512,-4.2551,https://www.data.gouv.fr/fr/datasets/r/e32b6154-ab60-4eca-8271-0ce846c7bace,https://gateway.prod.partners-fs37hd8.zoov.site/gbfs/2.2/landerneau/en/gbfs.json?&key=M2RjMTgyODYtZDM0OS00NjI0LWJiMjMtYzhmYjVlMDI0MzM0,Open Data Commons Open Database License (ODbL),http://opendatacommons.org/licenses/odbl/summary/,
"['Genèveroule', 'Donkey Republic']",/v2/networks/velopartage-geneve,velopartage-geneve,VéloPartage,Genève,CH,46.2021,6.1457,,https://stables.donkey.bike/api/public/gbfs/2/donkey_ge/gbfs.json,,,
"['Regivelo', 'Donkey Republic']",/v2/networks/regivelo-kreuzlingen,regivelo-kreuzlingen,Regivelo,Kreuzlingen,CH,47.646,9.1716,,https://stables.donkey.bike/api/public/gbfs/2/donkey_kreuzlingen/gbfs.json,,,
['Donkey Republic'],/v2/networks/lelocleroule,lelocleroule,LeLocleroule,Le Locle,CH,47.0554,6.7466,,https://stables.donkey.bike/api/public/gbfs/2/donkey_le_locle/gbfs.json,,,
['Donkey Republic'],/v2/networks/neuchatelroule,neuchatelroule,Neuchâtelroule,Neuchâtel,CH,46.9916,6.9269,,https://stables.donkey.bike/api/public/gbfs/2/donkey_neuchatel/gbfs.json,,,
['Donkey Republic'],/v2/networks/thun,thun,Donkey Republic Thun,Thun,CH,46.7576,7.6287,,https://stables.donkey.bike/api/public/gbfs/2/donkey_thun/gbfs.json,,,
['Donkey Republic'],/v2/networks/yverdon-les-bains,yverdon-les-bains,Donkey Republic Yverdon-les-Bains,Yverdon-les-Bains,CH,46.7788,6.6414,,https://stables.donkey.bike/api/public/gbfs/2/donkey_yverdon-les-bains/gbfs.json,,,
['Ecovelo'],/v2/networks/petites-reines,petites-reines,Les Petites Reines,Les Sables d'Olonne,FR,46.4971,-1.7805,,https://api.gbfs.v1.ecovelo.mobi/gbfs/petitesreines,,,True
['Ecovelo'],/v2/networks/cyclolibre,cyclolibre,CYCLOlibre,Carcassonne,FR,43.2127,2.3492,,https://api.gbfs.v1.ecovelo.mobi/gbfs/cyclolibre,,,True
['Fifteen SAS'],/v2/networks/velomodalis,velomodalis,Vélo Modalis,Ligne TER Royan - Angoulême,FR,45.7,-0.33,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-bilbao,bizkaibizi-bilbao,Bizkaibizi,Bilbao,ES,43.2617,-2.9491,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-erandio,bizkaibizi-erandio,Bizkaibizi,Erandio,ES,43.3029,-2.9756,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-getxo,bizkaibizi-getxo,Bizkaibizi,getxo,ES,43.3476,-3.0088,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-leioa,bizkaibizi-leioa,Bizkaibizi,Leioa,ES,43.3266,-2.9897,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-santurtzi,bizkaibizi-santurtzi,Bizkaibizi,Santurtzi,ES,43.328,-3.0335,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-barakaldo,bizkaibizi-barakaldo,Bizkaibizi,Barakaldo,ES,43.2966,-2.987,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-sestao,bizkaibizi-sestao,Bizkaibizi,Sestao,ES,43.3093,-3.0068,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-portugalete,bizkaibizi-portugalete,Bizkaibizi,Portugalete,ES,43.318,-3.0214,,,,,
['UTE Bizkaibizi'],/v2/networks/bizkaibizi-berango,bizkaibizi-berango,Bizkaibizi,Berango,ES,43.3619,-2.9968,,,,,
['Kolumbus'],/v2/networks/kolumbus-rogaland,kolumbus-rogaland,Bysykkelen,Rogaland,NO,58.9689,5.731,,,,,True
['Bikeshare Hawaii Island'],/v2/networks/gobiki,gobiki,Biki,Honolulu,US,21.3043,-157.856,,https://hon.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,,,
['Bikeshare Hawaii Island'],/v2/networks/hibike,hibike,Hibike,Kailua-Kona,US,19.6417,-155.9962,,https://kona.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,,,
['Beryl'],/v2/networks/beryl-bcp,beryl-bcp,"Beryl - Bournemouth, Christchurch and Poole","Bournemouth, Christchurch and Poole",GB,50.7196,-1.8734,,https://gbfs.beryl.cc/v2_2/BCP/gbfs.json,,,
['Beryl'],/v2/networks/beryl-brighton,beryl-brighton,Beryl - Brighton,Brighton,GB,50.8222,-0.1403,,https://gbfs.beryl.cc/v2_2/Brighton/gbfs.json,,,
['Beryl'],/v2/networks/beryl-cornwall,beryl-cornwall,Beryl - Cornwall,Cornwall,GB,50.2616,-5.051,,https://gbfs.beryl.cc/v2_2/Cornwall/gbfs.json,,,
['Beryl'],/v2/networks/beryl-greater-manchester,beryl-greater-manchester,Beryl - Greater Manchester,Greater Manchester,GB,53.4795,-2.2436,,https://gbfs.beryl.cc/v2_2/Greater_Manchester/gbfs.json,,,
['Beryl'],/v2/networks/beryl-hackney-cargo-bike,beryl-hackney-cargo-bike,Beryl - Hackney Cargo Bike,Hackney,GB,51.5366,-0.0751,,https://gbfs.beryl.cc/v2_2/Hackney_Cargo_Bike/gbfs.json,,,
['Beryl'],/v2/networks/beryl-hereford,beryl-hereford,Beryl - Hereford,Hereford,GB,52.0549,-2.7156,,https://gbfs.beryl.cc/v2_2/Hereford/gbfs.json,,,
['Beryl'],/v2/networks/beryl-hertsmere,beryl-hertsmere,Beryl - Hertsmere,Hertsmere,GB,51.6577,-0.2695,,https://gbfs.beryl.cc/v2_2/Hertsmere/gbfs.json,,,
['Beryl'],/v2/networks/beryl-isle-of-wight,beryl-isle-of-wight,Beryl - Isle of Wight,Isle of Wight,GB,50.6958,-1.2238,,https://gbfs.beryl.cc/v2_2/Isle_of_Wight/gbfs.json,,,
['Beryl'],/v2/networks/beryl-leeds,beryl-leeds,Beryl - Leeds,Leeds,GB,53.7971,-1.5438,,https://gbfs.beryl.cc/v2_2/Leeds/gbfs.json,,,
['Beryl'],/v2/networks/beryl-norwich,beryl-norwich,Beryl - Norwich,Norwich,GB,52.6288,1.2934,,https://gbfs.beryl.cc/v2_2/Norwich/gbfs.json,,,
['Beryl'],/v2/networks/beryl-plymouth,beryl-plymouth,Beryl - Plymouth,Plymouth,GB,50.3714,-4.1421,,https://gbfs.beryl.cc/v2_2/Plymouth/gbfs.json,,,
['Beryl'],/v2/networks/beryl-portsmouth,beryl-portsmouth,Beryl - Portsmouth,Portsmouth,GB,50.8035,-1.0736,,https://gbfs.beryl.cc/v2_2/Portsmouth/gbfs.json,,,
['Beryl'],/v2/networks/beryl-southampton,beryl-southampton,Beryl - Southampton,Southampton,GB,50.9021,-1.3998,,https://gbfs.beryl.cc/v2_2/Southampton/gbfs.json,,,
['Beryl'],/v2/networks/beryl-watford,beryl-watford,Beryl - Watford,Watford,GB,51.6556,-0.3953,,https://gbfs.beryl.cc/v2_2/Watford/gbfs.json,,,
['Beryl'],/v2/networks/beryl-westminster-cargo-bike,beryl-westminster-cargo-bike,Beryl - Westminster Cargo Bike,Westminster,GB,51.5215,-0.184,,https://gbfs.beryl.cc/v2_2/Westminster_Cargo_Bike/gbfs.json,,,
['Beryl'],/v2/networks/beryl-west-midlands,beryl-west-midlands,Beryl - West Midlands,West Midlands,GB,52.4798,-1.9014,,https://gbfs.beryl.cc/v2_2/West_Midlands/gbfs.json,,,
['Beryl'],/v2/networks/beryl-wool,beryl-wool,Beryl - Wool,Wool,GB,50.6883,-2.2361,,https://gbfs.beryl.cc/v2_2/Wool/gbfs.json,,,
"['Mobilicidade Tecnologia LTD', 'Grupo Serttel LTDA']",/v2/networks/bicicuenca,bicicuenca,Bici Pública Cuenca,Cuenca,EC,-2.897,-79.0038,,,,,
['Ecovelo'],/v2/networks/velibeo,velibeo,Vélibéo,Brive-la-Gaillarde,FR,45.1583,1.5321,,https://api.gbfs.v1.ecovelo.mobi/gbfs/velibeo,,,True
['Ecovelo'],/v2/networks/karuvelo,karuvelo,Karu'Vélo,Pointe-à-Pitre,FR,16.2411,-61.5331,,https://api.gbfs.v1.ecovelo.mobi/gbfs/karu,,,True
['Ecovelo'],/v2/networks/cyclam,cyclam,Cycl’AM,Ardenne Métropole,FR,49.7719,4.7161,,https://api.gbfs.v1.ecovelo.mobi/gbfs/cyclam,,,True
['Ecovelo'],/v2/networks/perivelo,perivelo,Périvélo,Grand Périgueux,FR,45.1929,0.7217,,https://api.gbfs.v1.ecovelo.mobi/gbfs/perivelo,,,True
['Ecovelo'],/v2/networks/choletbus,choletbus,Choletbus 2 roues,Cholet,FR,47.06,-0.8783,,https://api.gbfs.v1.ecovelo.mobi/gbfs/choletbus,,,True
['Ecovelo'],/v2/networks/velodaqui,velodaqui,Vélos d’Aquí,Argelès-sur-Mer,FR,42.5449,3.0235,,https://api.gbfs.v1.ecovelo.mobi/gbfs/velodaqui,,,True
['Municipalidad de la Ciudad de Mendoza'],/v2/networks/enlabici-mendoza,enlabici-mendoza,En la Bici,Mendoza,AR,-32.8895,-68.8433,,,,,
['Mobhis Automação Urbana'],/v2/networks/passofundo,passofundo,Passo Fundo Vai de Bici,Passo Fundo,BR,-28.2555,-52.3981,,,,,
['Mobhis Automação Urbana'],/v2/networks/cascavel,cascavel,Cascavel Vai de Bici,Cascavel,BR,-24.9558,-53.4566,,,,,
"[""Communauté d'Agglomération de La Rochelle""]",/v2/networks/yelo-velo,yelo-velo,Yélo Vélo,La Rochelle,FR,46.1591,-1.1509,,,Licence Ouverte,https://www.etalab.gouv.fr/licence-ouverte-open-licence/,
"['REUS MOBILITAT I SERVEIS, S.A. (RMS)']",/v2/networks/ganxeta-reus,ganxeta-reus,Ganxeta,Reus,ES,41.1589,1.10623,,,,,
['Movilidad Urbana Sostenible SLU'],/v2/networks/bibo,bibo,BIBO,Boadilla del Monte,ES,40.4125,-3.8909,,,,,
"['Servizos Urbanos Municipais de Arteixo, S. A.']",/v2/networks/biciarteixo,biciarteixo,biciArteixo,Arteixo,ES,43.3053,-8.5069,,,,,
"['Mobilicidade Tecnologia LTD', 'Grupo Serttel LTDA']",/v2/networks/bikevitoria,bikevitoria,Bike Vitória,Vitória,BR,-20.3202,-40.3375,,,,,
['Seoul Metropolitan Government'],/v2/networks/seoul-bike,seoul-bike,Seoul Bike 따릉이,Seoul,KR,37.5664,126.9785,,,,,
['Careem'],/v2/networks/dubai-careem-bike,dubai-careem-bike,Dubai Careem BIKE,Dubai,AE,25.1713,55.2324,,https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,,,
['Careem'],/v2/networks/abu-dhabi-careem-bike,abu-dhabi-careem-bike,Abu Dhabi Careem BIKE,Abu Dhabi,AE,24.4866,54.3728,,https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,,,
['Careem'],/v2/networks/medina-careem-bike,medina-careem-bike,Medina Careem BIKE,Medina,SA,24.4682,39.612,,https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,,,
"['SOLTRÁFEGO, SA']",/v2/networks/buga,buga,BUGA,Aveiro,PT,40.6388,-8.6479,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-hsinchu-county,youbike-hsinchu-county,YouBike,新竹縣 Hsinchu County,TW,24.8269,121.0129,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-new-taipei,youbike-new-taipei,YouBike,新北市 New Taipei,TW,25.0169826,121.4627868,,,,,
