name,latitude,longitude,free_bikes,empty_slots,total_bikes,usage_percentage
Gare de Lyon - Roland Barthes,48.84395729494058,2.3790882155299187,47,21,68,0.3088235294117647
Route de Sèvres - Porte de Bagatelle,48.87525984132485,2.249415814876557,62,4,66,0.06060606060606061
Commandant Rivière,48.872933,2.309796,4,23,27,0.8518518518518519
Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,22,12,34,0.35294117647058826
Bordier - Félix Faure,48.90390751882016,2.3830059170722966,17,30,47,0.6382978723404256
Jussieu - Fossés Saint-Bernard,48.84718551002347,2.3534858599305153,9,30,39,0.7692307692307693
Charonne - Avron,48.851602665222,2.3984030470379,2,24,26,0.9230769230769231
Félix Faure - Sadi Carnot,48.90812110228388,2.378623187541962,22,11,33,0.3333333333333333
Square Cambronne,48.84756654526,2.3025691509247,8,49,57,0.8596491228070176
Lemercier - Cardinet,48.890097168851746,2.317377626895905,5,18,23,0.782608695652174
18 juin 1940 - Buzenval,48.868807,2.185428,15,9,24,0.375
Porte de la Villette,48.89835196548483,2.386150136590004,6,21,27,0.7777777777777778
Ouest - Château ,48.83617286014242,2.319392143923804,3,19,22,0.8636363636363636
Place aux Étoiles,48.91835629408464,2.3523425683379173,5,34,39,0.8717948717948718
Flandrin - Henri Martin,48.8643275,2.2724174,1,17,18,0.9444444444444444
Alexandre Dumas - Voltaire,48.852888670365,2.3891476408096,18,41,59,0.6949152542372882
Jean Colly - Tolbiac,48.827817291597846,2.3705490678548813,21,9,30,0.3
Pirogues de Bercy - Libourne,48.832308,2.38637,22,27,49,0.5510204081632653
Place Jean-Baptiste Clément,48.81240466867336,2.3617091774940495,11,14,25,0.56
Verdun - Place Henri IV,48.870797375639214,2.2277003154158592,10,16,26,0.6153846153846154
Picpus - Louis Braille,48.839988788912,2.4005256685521,18,23,41,0.5609756097560976
Porte d'Auteuil,48.8479394142243,2.2608396783471107,0,33,33,1.0
Sarrette - Général Leclerc,48.825030852925,2.3264128693982,1,19,20,0.95
Réunion - Avron,48.852566752033766,2.403928068708116,15,11,26,0.4230769230769231
Bastille - Biscornet,48.851355779579,2.369220033288,33,26,59,0.4406779661016949
Square des Saint-Simoniens,48.8701796,2.3967273,3,22,25,0.88
Petit - Manin,48.88650687534334,2.3938155401308374,6,15,21,0.7142857142857143
Place des Marseillais,48.82663907252554,2.4059280753135686,19,18,37,0.4864864864864865
Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,15,20,35,0.5714285714285714
Chanzy - Sud-Est,48.888912037698766,2.195632159709931,22,2,24,0.08333333333333333
Jussieu - Guy de la Brosse,48.845665,2.355653,3,37,40,0.925
Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032,21,3,24,0.125
Square René Viviani - Montebello,48.851904891406384,2.347842156887055,20,12,32,0.375
Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886,5,17,22,0.7727272727272727
Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,6,25,31,0.8064516129032258
Cambronne - Villa Croix Nivert,48.845847561366,2.3017574474216,19,42,61,0.6885245901639344
Victor Hugo - Magasins Généraux,48.903281401126755,2.368072383105755,7,26,33,0.7878787878787878
Gare Saint-Lazare - Cour du Havre,48.875674400851,2.3265598341823,20,20,40,0.5
Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,26,2,28,0.07142857142857142
Claude Bernard - Arbalète,48.83976676978202,2.347510904073715,8,7,15,0.4666666666666667
Rapp - Place du Général Gouraud,48.858102885107,2.3004072904587,18,11,29,0.3793103448275862
Edgar Quinet - Gaité,48.84116092896631,2.32459545135498,3,24,27,0.8888888888888888
Place Carnot,48.85593932186797,2.441531717777252,12,11,23,0.4782608695652174
Gravelle - Route du Bac,48.824407,2.418455,21,30,51,0.5882352941176471
René Boulanger - Lancry,48.8685433,2.3600032,4,56,60,0.9333333333333333
Ceinture du Lac Inferieure - Saint-Cloud,48.86218070933143,2.2617871686816216,2,40,42,0.9523809523809523
Anatole France - Jean Lolive,48.8949922,2.4253764,4,24,28,0.8571428571428571
Boyer-Barret - Raymond Losserand,48.83329880233322,2.3173383995890617,9,14,23,0.6086956521739131
Piat - Parc de Belleville,48.87195626635528,2.384981390278095,9,12,21,0.5714285714285714
Lagny - Joffre,48.84930687084088,2.417949736118317,7,24,31,0.7741935483870968
Parc Monceau,48.881077914129,2.3095492646098,3,13,16,0.8125
Porte d'Orléans,48.8227639,2.3249313,5,43,48,0.8958333333333334
Place Falguière,48.83629973941847,2.3104464635252953,19,4,23,0.17391304347826086
Vignerons - Minimes,48.841486,2.430793,10,18,28,0.6428571428571429
Emeriau - Place de Brazzaville,48.850785261674964,2.2871585190296173,29,22,51,0.43137254901960786
Ecole Militaire - Place Joffre,48.852060203583,2.3017993569374,4,22,26,0.8461538461538461
Gare d'Austerlitz - Quai Saint-Bernard,48.84369030864,2.3657163977623,0,27,27,1.0
Sommerard - Saint-Jacques,48.850310432924466,2.345015835298588,4,29,33,0.8787878787878788
Tardieu - Chappe,48.884146759782,2.341845408082,7,11,18,0.6111111111111112
Petites Ecuries - Faubourg Poissonnière,48.87397217237368,2.348388757504776,4,9,13,0.6923076923076923
Gare de Bercy,48.839794573906,2.3826066032052,32,2,34,0.058823529411764705
Pierre Ginier - Clichy,48.8867667,2.326228,7,9,16,0.5625
Batignolles - Place de Clichy,48.883474535757,2.326493114233,6,37,43,0.8604651162790697
Francoeur - Marcadet,48.89104123261663,2.340014585442034,17,3,20,0.15
Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,10,17,27,0.6296296296296297
Pascal - Claude Bernard,48.839061952159746,2.3499782010912895,31,15,46,0.32608695652173914
Place Valhubert,48.844182577315,2.3640366643667,29,7,36,0.19444444444444445
Lamennais - Washington ,48.87352990026496,2.303444892168045,3,22,25,0.88
Lauriston - Copernic,48.86926,2.289918,4,11,15,0.7333333333333333
Pierre Grenier - Pont de Billancourt,48.8258020742942,2.2487989068031315,18,3,21,0.14285714285714285
Vasco de Gama,48.83671783466264,2.283664085650799,30,21,51,0.4117647058823529
Bineau - Louise Michel,48.88666162207,2.2843274474144,0,0,0,0.0
Professeur René Leriche - Général Leclerc ,48.90782845483013,2.307887971401215,20,27,47,0.574468085106383
Bara - Henri Farman,48.833218027457846,2.2677567601203923,7,29,36,0.8055555555555556
Carrefour Pleyel,48.92034156960326,2.3438543826341625,17,27,44,0.6136363636363636
Navier - Epinettes,48.89587780769155,2.3226776719093327,22,13,35,0.37142857142857144
Ledru-Rollin - Charonne,48.85345855607243,2.3772463581947094,9,21,30,0.7
Parc de Belleville - Julien Lacroix,48.8703459,2.3842214,20,6,26,0.23076923076923078
Gare de l'Est - Verdun,48.876156054271,2.3609149083206,6,7,13,0.5384615384615384
Charenton - Place du Col Bourgoin,48.844867319554,2.3825789350545,31,4,35,0.11428571428571428
Morice - Général Leclerc,48.90245471981591,2.3128929734230046,17,8,25,0.32
Lucien Sampaix - Récollets,48.874330377560476,2.3621229082345963,8,37,45,0.8222222222222222
Place Jean Delay,48.823316,2.354336,12,23,35,0.6571428571428571
Pont de Levallois-bécon ,48.8984179,2.2791311,6,40,46,0.8695652173913043
Place Violet,48.84487893836502,2.2905756533145905,22,5,27,0.18518518518518517
Jonquoy - Didot,48.82890454823947,2.31648076325655,13,17,30,0.5666666666666667
Place du Général de Gaulle,48.8525288,2.4877332,2,25,27,0.9259259259259259
Quai Voltaire,48.858942986179,2.3314182047146,5,24,29,0.8275862068965517
Dunois - Clisson,48.832294,2.3674523,13,37,50,0.74
Edouard Vaillant - Paul-Adolphe Souriau,48.83484585882868,2.2479459643363957,13,15,28,0.5357142857142857
Michelet - Assas,48.84274150283194,2.335021197795868,1,16,17,0.9411764705882353
Porte Dorée,48.8354337,2.4077132,9,27,36,0.75
Félix Faure - Lourmel,48.83868901709515,2.2818081825971603,43,15,58,0.25862068965517243
Belleville - Porte des Lilas,48.87660391892763,2.404769691129476,1,31,32,0.96875
Haxo - Surmelin,48.8694370761222,2.40539657537972,2,18,20,0.9
Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,14,25,39,0.6410256410256411
Porte de Clignancourt.,48.897488,2.343996,17,37,54,0.6851851851851852
Primo Levi - Frigos,48.83094844846017,2.37965351592796,10,23,33,0.696969696969697
Place Alphonse Deville,48.850188262662,2.3275961726904,4,14,18,0.7777777777777778
Hôtel de Ville d'Argenteuil,48.946504,2.2496396,25,5,30,0.16666666666666666
Mézières - Rennes ,48.85023459321703,2.3303819820284843,21,32,53,0.6037735849056604
Place Adolphe Cherioux - Vaugirard,48.83959442800459,2.3010657727718353,32,27,59,0.4576271186440678
Charles de Gaulle - Madrid,48.884432270368,2.2608044743538,9,13,22,0.5909090909090909
Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,9,10,19,0.5263157894736842
Ménilmontant - Pelleport,48.87068263384462,2.398959602331646,13,5,18,0.2777777777777778
Vincennes - Douy-Delcupe,48.85493692155721,2.436049282550812,10,27,37,0.7297297297297297
Place du Cornillon - Stade de France,48.92540695835961,2.3644426837563515,6,26,32,0.8125
Belfort - Voltaire,48.8563358,2.3829901,24,14,38,0.3684210526315789
Porte de Saint-Ouen - Henri Huchard,48.898708366365064,2.3295360803604126,18,2,20,0.1
Place du Maréchal Juin - Péreire,48.885263,2.298286,10,36,46,0.782608695652174
Victoria - Place du Chatelet,48.857992591527,2.3469167947769,0,20,20,1.0
Vinaigriers - Magenta,48.8731167,2.3593052,10,15,25,0.6
République - Danton,48.85249172181667,2.462034523487091,11,9,20,0.45
Colonel Monteil - Brune,48.82650293311,2.3092747998272,1,18,19,0.9473684210526315
Gare d'Asnières sur Seine,48.90636459217474,2.2835066914558415,13,11,24,0.4583333333333333
Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,24,1,25,0.04
Milton - Manuel,48.878249,2.341181,3,19,22,0.8636363636363636
Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202,14,10,24,0.4166666666666667
Mac-Mahon - Brey,48.877532084130166,2.294512536052928,3,21,24,0.875
Eglise d'Auteuil,48.84749841771691,2.26848387135299,16,4,20,0.2
Lepic - Armée d'Orient,48.88753640381415,2.334307730197907,10,14,24,0.5833333333333334
Jean Jaurès - Jean Baptiste Clément ,48.84576261454011,2.2369650006294255,20,3,23,0.13043478260869565
Château - Bineau,48.890404028589806,2.270106375217438,21,2,23,0.08695652173913043
Courcelles - Pierre Demours,48.883769733273496,2.29858466343129,10,15,25,0.6
Mairie du 18ème,48.892939296937605,2.3445510864257812,14,25,39,0.6410256410256411
Bridaine - Lamandé,48.8862074,2.3206239,6,23,29,0.7931034482758621
Porte de Ménilmontant,48.8691543609174,2.40932246879487,5,9,14,0.6428571428571429
Laffitte - Italiens,48.871815737396,2.3372015478451,0,31,31,1.0
Place Lafayette,48.829654975522,2.2638675570488,41,21,62,0.3387096774193548
Indre - Prairies,48.86254398506782,2.403290458023548,3,35,38,0.9210526315789473
Lourmel - Marie Skobtsov,48.844974,2.287283,20,1,21,0.047619047619047616
Belleville - Télégraphe,48.8756045,2.3995549,3,36,39,0.9230769230769231
Danton - Serpente,48.852297362582,2.3414132371545,13,8,21,0.38095238095238093
Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142,8,21,29,0.7241379310344828
Place de Verdun,48.8202823,2.473775,34,6,40,0.15
Square des Epinettes,48.89383909781389,2.325953990221024,16,3,19,0.15789473684210525
Les Planètes ,48.8099849920804,2.4580853059887886,16,0,16,0.0
Chabrol - d'Hauteville,48.87701838803332,2.3513179644942284,3,7,10,0.7
Square du Carrefour de l'Insurrection,48.820864559770676,2.291113436222077,4,18,22,0.8181818181818182
Square Saint-Ambroise,48.860934,2.375841,32,11,43,0.2558139534883721
Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,8,14,22,0.6363636363636364
Pajol - Riquet ,48.88960028134536,2.3628534749150276,35,12,47,0.2553191489361702
Lassus - Delouvain,48.8755044846,2.3890327325519,8,12,20,0.6
Emile Blemont - Poteau,48.8943782,2.3415122,20,15,35,0.42857142857142855
Jean Bleuzen - Square du 11 Novembre,48.8232579,2.2965213,26,21,47,0.44680851063829785
Orteaux - Mouraud,48.85558642847872,2.408762907764669,9,14,23,0.6086956521739131
François Ponsard - La Muette ,48.8583666,2.2744515,2,19,21,0.9047619047619048
Provence - Chaussée d'Antin,48.87428447542072,2.332976511564311,4,19,23,0.8260869565217391
Ledru-Rollin - Place du Père Chaillet,48.856433706943704,2.379020587761426,30,5,35,0.14285714285714285
Assas - Vaugirard,48.848274111398,2.3292413726449,5,30,35,0.8571428571428571
Pelleport - Belgrand,48.86500081847653,2.403980836377493,8,7,15,0.4666666666666667
Ordener - Poissonniers,48.891213890844654,2.351288666219873,14,20,34,0.5882352941176471
Place Etienne Pernet,48.84243457133779,2.2921819612383847,14,28,42,0.6666666666666666
Mairie du 10ème,48.872089449907,2.3575825989246,8,9,17,0.5294117647058824
Porte d'Aubervilliers,48.89859661942376,2.3689722642302513,5,47,52,0.9038461538461539
Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083,22,5,27,0.18518518518518517
Bellefond - Maubeuge,48.878255397645,2.3452642187476,3,27,30,0.9
Théâtre - Lourmel,48.8482070397636,2.2898658737540245,25,28,53,0.5283018867924528
Aubervilliers - Curial,48.89088305227546,2.3688579350709915,3,19,22,0.8636363636363636
Champs-Elysees - Bassano,48.871811807816,2.300238981843,0,25,25,1.0
Balard - Montagne de la Fage,48.83850740333351,2.2782871127128606,20,16,36,0.4444444444444444
Place Pasdeloup,48.862654215631,2.3670325062844,5,14,19,0.7368421052631579
Méchain - Faubourg Saint-Jacques,48.83586772099485,2.33798034198275,3,13,16,0.8125
Stade Auguste Delaune,48.80896378683884,2.4345204234123234,11,9,20,0.45
Maison de Radio - France,48.85132886434057,2.277785539627075,14,33,47,0.7021276595744681
Square Léon,48.88667396788626,2.353205569088459,14,17,31,0.5483870967741935
Jean-Baptiste Pigalle - La Bruyere,48.87939826447722,2.333709173337285,2,15,17,0.8823529411764706
Transvaal - Charles de Gaulle ,48.848280403628806,2.2373420120857195,11,15,26,0.5769230769230769
Belliard - Damrémont,48.89669238777841,2.338023450388167,18,15,33,0.45454545454545453
Mozart - Jasmin,48.85286124871689,2.268483570651513,11,50,61,0.819672131147541
Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,13,29,42,0.6904761904761905
Haies - Réunion,48.85386896766491,2.402426162238911,11,11,22,0.5
Maine - Antoine Bourdelle,48.84308531746595,2.320263946784738,3,14,17,0.8235294117647058
Kléber - Gouverneur Général Eboué,48.826885843069796,2.2723413258790965,17,7,24,0.2916666666666667
Président Wilson - Jean Jaures,48.89034054052266,2.2920683026313786,17,6,23,0.2608695652173913
Pyrénées - Maraîchers,48.85714001395299,2.4043509364128113,10,8,18,0.4444444444444444
Beaujon - Wagram,48.875352455985,2.2964416444302,6,22,28,0.7857142857142857
Place Jacques Bonsergent,48.870948218595,2.3612049221992,12,19,31,0.6129032258064516
Naples - Rome,48.879960700846226,2.321358695626259,7,19,26,0.7307692307692307
Place de Passy,48.85780291711202,2.277500546942199,3,11,14,0.7857142857142857
Gare RER de Saint-Denis,48.93554324248177,2.3471488058567047,18,19,37,0.5135135135135135
Pont Neuf - Rivoli,48.860089892617,2.344057559967,2,23,25,0.92
Gare du Nord - Dunkerque,48.880423508429,2.3527636751533,16,11,27,0.4074074074074074
Lavandieres Sainte Opportune - Rivoli,48.859279702476,2.3466217517853,0,26,26,1.0
Musée d'Orsay,48.85972615790874,2.325860448181629,28,36,64,0.5625
Bassano -  Iéna,48.868144510482075,2.296149600985935,1,13,14,0.9285714285714286
Clichy - Place Blanche,48.883601088297,2.3332237824798,0,19,19,1.0
8 Mai 1945 - 10 Juillet 1940,48.784567029674,2.3979035764933,0,30,30,1.0
Diderot - Pierre Bourdan,48.847648620797,2.3902582749724,12,9,21,0.42857142857142855
Lallier - Trudaine ,48.88109246617963,2.3408224806189537,8,18,26,0.6923076923076923
Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,4,19,23,0.8260869565217391
Pereire - Place de Wagram,48.887070607581215,2.304111124531457,12,33,45,0.7333333333333333
Traversière - Ledru-Rollin,48.850735824128805,2.375870111706245,19,13,32,0.40625
Ménilmontant - Père Lachaise,48.863287291502,2.3869940266013,4,34,38,0.8947368421052632
Sabot - Rennes,48.852575112948415,2.331552766263485,7,19,26,0.7307692307692307
Palais des Sports,48.833468517426,2.2858720645308,8,13,21,0.6190476190476191
Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935,30,15,45,0.3333333333333333
Hôpital Pitié Salpêtrière,48.8377016,2.3604946,6,43,49,0.8775510204081632
Chernoviz - Raynouard,48.8569864146289,2.282173218142987,3,33,36,0.9166666666666666
Eugène Oudiné - Dessous Des Berges,48.8256423,2.3750226,9,34,43,0.7906976744186046
Mont Valérien - Michel Salles,48.8561915,2.2152966,2,21,23,0.9130434782608695
Place du Moulin de Javel,48.84021670922,2.2716060653329,7,39,46,0.8478260869565217
Batignolles - Rome,48.881823370566806,2.3202589899301524,4,9,13,0.6923076923076923
Neuve Saint-Pierre - Beautreillis,48.85355351439652,2.3639122769236565,13,6,19,0.3157894736842105
Alfred Roll - Berthier,48.887808570529,2.3000952981763,12,15,27,0.5555555555555556
Pernety - Raymond Losserand,48.834254627953,2.317609339387,7,24,31,0.7741935483870968
Gare Montparnasse - Vaugirard,48.8418071798797,2.31951002690117,48,17,65,0.26153846153846155
Villersexel - Saint-Germain,48.858297001218,2.3237934708595,10,5,15,0.3333333333333333
Sénat - Condé,48.84954227788459,2.337939441204071,3,29,32,0.90625
Granges aux Belles - Hôpital Saint-Louis,48.874794994841,2.366669436985,7,52,59,0.8813559322033898
Parc de Choisy,48.828156251575,2.3585135329033,0,0,0,0.0
Aqueduc - Villette,48.883886063895,2.367198803315,14,8,22,0.36363636363636365
Belleville - Pyrénées,48.8741908,2.3860039,11,31,42,0.7380952380952381
Calmette,48.88104925098552,2.424993216991425,9,22,31,0.7096774193548387
Billancourt - Général Leclerc ,48.8322649,2.2380413,6,15,21,0.7142857142857143
Manin - Simon Bolivar,48.87649965412676,2.379407362599104,16,7,23,0.30434782608695654
Greneta - Sebastopol,48.865242333228,2.3516669869423,15,15,30,0.5
Favart - Italiens,48.871446353921,2.3382901058508,6,11,17,0.6470588235294118
Parvis Corentin Celton,48.82747252522725,2.2784319519996648,44,9,53,0.16981132075471697
Parc André Citroën,48.840639944296655,2.2780618071556096,60,3,63,0.047619047619047616
François 1er - Montaigne,48.866887649978,2.3066755757207,5,22,27,0.8148148148148148
Roquépine - Malesherbes,48.87345073390807,2.320404499769211,8,24,32,0.75
Bois de Vincennes.,48.8338064,2.4132221,9,51,60,0.85
Surcouf - Université,48.861273016278126,2.309453550914185,33,24,57,0.42105263157894735
Ney - Charles Hermite,48.89874803977525,2.3645754531025887,4,16,20,0.8
Faubourg Poissonniere - Delta,48.882555807626765,2.3497482016682625,7,29,36,0.8055555555555556
Saint-Amand - Labrouste,48.834097274832295,2.3087677359581,28,8,36,0.2222222222222222
Place du Maquis du Vercors,48.877321579493575,2.4083782732486725,4,27,31,0.8709677419354839
Jeanne Hornet - Girardot,48.873802681432146,2.427820265293122,6,22,28,0.7857142857142857
Uzès - Montmartre,48.870790980240706,2.3431010171771054,1,28,29,0.9655172413793104
Duroc - Place de Breteuil,48.847460641142,2.3126140236855,7,34,41,0.8292682926829268
Vieille du Temple - Francs Bourgeois,48.858256413365815,2.35821794718504,14,13,27,0.48148148148148145
Gare du Nord - Demarquay,48.881154,2.358411,28,1,29,0.034482758620689655
Place François Mitterand,48.86492782016328,2.442958317697048,3,31,34,0.9117647058823529
Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096,19,2,21,0.09523809523809523
Place Pigalle,48.8827555,2.3361566,2,19,21,0.9047619047619048
Bastille - Beaumarchais,48.853833463852,2.3685702681541,16,6,22,0.2727272727272727
Poissonniers - Nord,48.892511213520656,2.3522228747606277,13,15,28,0.5357142857142857
Marignan - Champs-Elysées,48.869495661232,2.3066138139003,0,35,35,1.0
Reims - Porte d'Asnières,48.891834448210986,2.300144659954865,14,8,22,0.36363636363636365
Saint-Jacques - Tombe Issoire,48.833206330538864,2.3369108140468597,4,18,22,0.8181818181818182
Hôtel de Ville - Pont-Marie,48.853899645527,2.3569472506642,27,7,34,0.20588235294117646
Bercy.,48.839966914994,2.3788625746965,38,26,64,0.40625
Centenaire - Sorins,48.85853523359734,2.4273508787155156,3,42,45,0.9333333333333333
Saint-Blaise - Mouraud,48.85696177597818,2.40869477391243,9,18,27,0.6666666666666666
Romain Rolland,48.820215229662765,2.3234144234418346,8,17,25,0.68
Damrémont - Caulaincourt,48.88714509078738,2.3325880989432335,12,5,17,0.29411764705882354
Parmentier - Fontaine au Roi,48.86787670551736,2.372705978671471,18,29,47,0.6170212765957447
Square Desnouettes,48.83476837934194,2.284142297394666,3,17,20,0.85
Brochant - Square des Batignolles ,48.88818698581028,2.316861143151153,12,18,30,0.6
Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,20,2,22,0.09090909090909091
Mairie de Clichy,48.903653634661,2.3059353232384,44,4,48,0.08333333333333333
Square Raymond Souplex,48.89183721478911,2.335426103165901,18,34,52,0.6538461538461539
Keller - La Roquette,48.8555508,2.3752778,23,10,33,0.30303030303030304
Pont de Lodi - Dauphine,48.855296898603285,2.339947307565249,6,15,21,0.7142857142857143
Thérèse - Opéra,48.866483514509,2.3344334212238,5,20,25,0.8
Place de Finlande,48.862408335967,2.3113624379039,3,20,23,0.8695652173913043
Ney - Porte de Montmartre,48.897918,2.3364872,10,13,23,0.5652173913043478
Rougemont - Poissonnière,48.871611569354755,2.345873080193996,3,27,30,0.9
Lagny - Auguste Blanqui,48.84922568052601,2.4218603968620305,6,19,25,0.76
Mairie du 15ème,48.8417762,2.2986539,24,7,31,0.22580645161290322
Place des Larris,48.8568363,2.4780236,4,30,34,0.8823529411764706
Manin - Crimée,48.8831217743719,2.3863670602440834,13,8,21,0.38095238095238093
Nationale - Marcel Duchamp,48.82463749337136,2.3678014799952507,8,14,22,0.6363636363636364
Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,12,13,25,0.52
Charonne - Philippe-Auguste,48.855603162026,2.39054639062,8,23,31,0.7419354838709677
Charles Delescluze,48.85242200848887,2.380632497370243,20,28,48,0.5833333333333334
Paul Doumer - La Tour,48.860116109627,2.2808404819111,0,34,34,1.0
Poissy - Saint-Germain,48.84969649427,2.3529685288668,10,14,24,0.5833333333333334
Vistule - Choisy,48.82365543660611,2.3615723848342896,4,27,31,0.8709677419354839
Gambetta - Michelet,48.85273792380526,2.429966032505036,9,24,33,0.7272727272727273
Les Juilliottes,48.8043072,2.4437362,6,16,22,0.7272727272727273
République - Henri Barbusse,48.90661553626751,2.389432489871979,24,8,32,0.25
Jeûneurs - Mulhouse,48.868997,2.346925,0,28,28,1.0
Danielle Casanova - Place Vendôme,48.86826649822326,2.3304839059710503,4,24,28,0.8571428571428571
Versailles - Claude Terrasse,48.84021933807409,2.263834191152959,9,36,45,0.8
Claude Vellefaux - Sambre et Meuse,48.875022,2.370478,17,15,32,0.46875
Faidherbe - Dahomey,48.851358329771806,2.383823134795429,6,38,44,0.8636363636363636
Fernand Braudel - Vincent Auriol ,48.83637852318147,2.3723404482007027,3,33,36,0.9166666666666666
Porte Saint-Martin,48.86860172112996,2.35570102930069,7,24,31,0.7741935483870968
Gare de l'Est - Chateau Landon,48.879305,2.362424,11,44,55,0.8
Place Saint-Ferdinand,48.87815529789739,2.288518047864942,6,32,38,0.8421052631578947
Le Vau - Maurice Bertaux,48.86803439043193,2.411030612453627,4,21,25,0.84
Place du Canada,48.865346269362675,2.310193787964762,5,32,37,0.8648648648648649
Arsène Houssaye - Champs-Elysées,48.873409276267,2.2977904602885,1,28,29,0.9655172413793104
Daunou - Louis le Grand,48.869113,2.332515,9,8,17,0.47058823529411764
Bleue - Trévise,48.87578906564573,2.347289621829987,15,12,27,0.4444444444444444
Parc de Sceaux - Centre-Ville,48.7769529826096,2.2957214713096623,4,28,32,0.875
Sorbonne - Ecoles,48.849686566191,2.3434996604919,5,45,50,0.9
Place Mireille Havet,48.850533,2.383756,23,19,42,0.4523809523809524
Pierre Sarrazin - Saint-Michel,48.850908146398,2.342130728066,6,25,31,0.8064516129032258
Mornay - Sully,48.84970399548416,2.364460788667202,11,3,14,0.21428571428571427
Bachaumont - Montmartre,48.86617395079137,2.3449775576591496,3,29,32,0.90625
Place Tony de Graaff,48.8181645,2.2458109,23,19,42,0.4523809523809524
François 1er - Lincoln,48.869517979344,2.3024262188416,2,28,30,0.9333333333333333
Blaise-Desgoffe - Vaugirard,48.846128877747,2.3242672160268,11,20,31,0.6451612903225806
Ferrus - Saint-Jacques,48.8313878,2.3408563,8,25,33,0.7575757575757576
Lamartine - Faubourg Montmartre,48.87661398289084,2.339765690267086,24,4,28,0.14285714285714285
Mairie du 19ème,48.88256264247959,2.3812624812126164,15,12,27,0.4444444444444444
Odessa - Départ,48.842885590081,2.3244281485677,6,33,39,0.8461538461538461
Quai Marcel Boyer - Victor Hugo,48.82255636666729,2.392039597034455,8,21,29,0.7241379310344828
Jardin Marguerite Long,48.8816985773914,2.2836575657129288,11,11,22,0.5
Place de l'Eglise - Pantin,48.892809461520265,2.4124351143836975,1,28,29,0.9655172413793104
Melun - Jean Jaurès,48.8837796723475,2.376477420330048,7,20,27,0.7407407407407407
Suffren - Pérignon,48.84717561492764,2.307052147596786,9,36,45,0.8
Jean Jaurès - Reine,48.84009622558849,2.239872515201569,28,2,30,0.06666666666666667
Argenson - Château,48.888559314669514,2.2642001509666447,4,18,22,0.8181818181818182
Square du Bataclan,48.8633762,2.3711327,8,12,20,0.6
Butte aux Cailles - Esperance,48.82758774190948,2.3492151126265526,0,31,31,1.0
Louis Ganne - Davout,48.86338720692607,2.409725748002529,1,28,29,0.9655172413793104
Roquette - Folie Regnault,48.859246959155485,2.386553623578705,9,40,49,0.8163265306122449
Vignes - Boulainvilliers,48.856399483950504,2.275240458548069,2,18,20,0.9
Tremblay - Lac des Minimes,48.834131261494,2.4547516554594,39,24,63,0.38095238095238093
Terroirs de France - Lheureux,48.83212027074841,2.388618104159832,18,34,52,0.6538461538461539
Place Marcel Sembat,48.83328865030686,2.2441747784614567,2,53,55,0.9636363636363636
Censier - Jardin des Plantes,48.84107178161383,2.355475388467312,19,6,25,0.24
Brochant - Clichy,48.89032998912038,2.319730559929781,30,22,52,0.4230769230769231
René Binet - Porte de Montmartre,48.89905109950848,2.3365534096956253,10,25,35,0.7142857142857143
Charles de Gaulle - Plateau de Vanves,48.82233088973263,2.298571803412886,5,27,32,0.84375
René Coty - Parc Montsouris,48.82479134498032,2.336124926805496,12,43,55,0.7818181818181819
François Truffaut - Saint Emilion,48.83372354344807,2.386601903271428,19,47,66,0.7121212121212122
Lac Daumesnil - Saint-Maurice,48.82774555743318,2.4183654785156246,1,49,50,0.98
Montreuil - Voltaire,48.850507011842,2.3930755582745,16,16,32,0.5
Léon - Doudeauville,48.88832421845225,2.353573372638597,9,4,13,0.3076923076923077
Moulin de la Pointe,48.82092946051445,2.3563179373741145,1,21,22,0.9545454545454546
Place du 8 mai 1945.,48.938882272105,2.3566243797541,27,2,29,0.06896551724137931
Schoelcher - Raspail,48.83681733526843,2.3312794080411474,2,47,49,0.9591836734693877
Gare de Clichy-Levallois ,48.89679827481989,2.2984680533409123,22,3,25,0.12
Daumesnil - Picpus,48.8374688,2.401765,24,1,25,0.04
Place Charles Vallin,48.835523812041,2.3025986552238,14,9,23,0.391304347826087
